"ensembl_gene_id","logFC_AMY_F_FENT","logFC_AMY_FENT","logFC_AMY_M_FENT","Motif","name","P.Value_AMY_F_FENT","P.Value_AMY_FENT","P.Value_AMY_M_FENT","Regulatory function","selected","shared name"
"ENSMUSG00000020190","0.345616678","0.12525953","-0.095097619","yetfasco-655","Mknk2","0.043795016","0.295350337","0.573005465","Regulated","false","Mknk2"
"ENSMUSG00000055128","-0.115983116","-0.040850618","0.03428188","yetfasco-655","Cgrrf1","0.381657495","0.662238934","0.795366042","Regulated","false","Cgrrf1"
"ENSMUSG00000069744","0.004474473","0.155287896","0.30610132","yetfasco-655","Psmb3","0.975654516","0.137835747","0.040294065","Regulated","false","Psmb3"
"ENSMUSG00000042308","-0.013420066","-0.151852907","-0.290285747","yetfasco-655","Setd1a","0.898792496","0.045383636","0.007609117","Regulated","false","Setd1a"
"ENSMUSG00000006215","0.012175203","-0.077720454","-0.16761611","yetfasco-655","Zbtb17","0.917732723","0.35283316","0.15850227","Regulated","false","Zbtb17"
"ENSMUSG00000004151","-0.238927786","-0.486605022","-0.734282258","yetfasco-655","Etv1","0.289551207","0.003149418","0.001715671","Regulated","false","Etv1"
"ENSMUSG00000041757","-0.037389449","-0.065928615","-0.094467782","yetfasco-655","Plekha6","0.780953013","0.488776062","0.483080687","Regulated","false","Plekha6"
"ENSMUSG00000034252","-0.049421328","-0.050867431","-0.052313534","yetfasco-655","Senp6","0.500532358","0.32783906","0.475900707","Regulated","false","Senp6"
"ENSMUSG00000063600","0.317752862","0.220864888","0.123976914","yetfasco-655","Egfem1","0.119814279","0.126109567","0.540395232","Regulated","false","Egfem1"
"ENSMUSG00000034254","0.009818382","0.118693561","0.227568739","yetfasco-655","Agpat1","0.888812924","0.019517932","0.001875779","Regulated","false","Agpat1"
"ENSMUSG00000051022","-0.007661375","-0.28697964","-0.566297906","yetfasco-655","Hs3st1","0.967425943","0.033816849","0.003601724","Regulated","false","Hs3st1"
"ENSMUSG00000026434","0.01153504","0.020951361","0.030367682","yetfasco-655","Nucks1","0.853094424","0.63460201","0.626206364","Regulated","false","Nucks1"
"ENSMUSG00000039747","0.002980878","-0.032632994","-0.068246866","yetfasco-655","Orai2","0.978388809","0.67515662","0.535787785","Regulated","false","Orai2"
"ENSMUSG00000053799","-0.005848079","-0.048647015","-0.091445952","yetfasco-655","Exoc6","0.959324415","0.549118738","0.426391207","Regulated","false","Exoc6"
"ENSMUSG00000024190","0.053892871","-0.05395411","-0.161801091","yetfasco-655","Dusp1","0.803487341","0.724676915","0.455960031","Regulated","false","Dusp1"
"ENSMUSG00000030134","0.057149876","-0.005593916","-0.068337708","yetfasco-655","Rasgef1a","0.610225994","0.943685456","0.542355926","Regulated","false","Rasgef1a"
"ENSMUSG00000021754","-0.022154641","-0.351447426","-0.680740212","yetfasco-655","Map3k1","0.90847727","0.012046766","7.6566E-4","Regulated","false","Map3k1"
"ENSMUSG00000037523","-0.137468577","-0.098532544","-0.059596512","yetfasco-655","Mavs","0.397284908","0.390909085","0.712965224","Regulated","false","Mavs"
"ENSMUSG00000014956","-0.053048027","-0.046420411","-0.039792795","yetfasco-655","Ppp1cb","0.397763584","0.29610981","0.525322837","Regulated","false","Ppp1cb"
"ENSMUSG00000005566","-0.08619744","0.014389878","0.114977197","yetfasco-655","Trim28","0.351464883","0.825293782","0.21522248","Regulated","false","Trim28"
"ENSMUSG00000025237","-0.066952555","-0.150048613","-0.23314467","yetfasco-655","Parp6","0.467656013","0.023972046","0.013521097","Regulated","false","Parp6"
"ENSMUSG00000007659","0.089611619","0.017130607","-0.055350404","yetfasco-655","Bcl2l1","0.274649205","0.766681325","0.498495542","Regulated","false","Bcl2l1"
"ENSMUSG00000025266","0.009189787","0.091016418","0.17284305","yetfasco-655","Gnl3l","0.929295597","0.216885429","0.098990717","Regulated","false","Gnl3l"
"ENSMUSG00000022237","0.194697352","-0.230700589","-0.65609853","yetfasco-655","Ankrd33b","0.606591407","0.389144449","0.086223688","Regulated","false","Ankrd33b"
"ENSMUSG00000037548","-0.944545712","-0.682471886","-0.420398059","yetfasco-655","H2-DMb2","0.018080262","0.015816138","0.283599888","Regulated","false","H2-DMb2"
"ENSMUSG00000004947","0.04998497","-0.15211671","-0.35421839","yetfasco-655","Dtx2","0.79169314","0.258103761","0.064992503","Regulated","false","Dtx2"
"ENSMUSG00000026344","0.284068331","0.310115152","0.336161973","yetfasco-655","Lypd1","0.099610219","0.012280824","0.052378272","Regulated","false","Lypd1"
"ENSMUSG00000035236","-0.123406887","-0.084641738","-0.04587659","yetfasco-655","Scai","0.25864548","0.273066296","0.673108189","Regulated","false","Scai"
"ENSMUSG00000021758","0.728359509","0.541811116","0.355262723","yetfasco-655","Ddx4","0.030341348","0.022992961","0.283566289","Regulated","false","Ddx4"
"ENSMUSG00000040396","-0.036921987","-0.140174401","-0.243426816","yetfasco-655","Abhd13","0.739469204","0.077910459","0.031489665","Regulated","false","Abhd13"
"ENSMUSG00000041837","-0.020704823","0.092133238","0.204971299","yetfasco-655","Pdcd7","0.819275443","0.153928227","0.026719974","Regulated","false","Pdcd7"
"ENSMUSG00000024498","-4.67E-6","-0.041787017","-0.083569368","yetfasco-655","Tcerg1","0.999958477","0.510664909","0.353131825","Regulated","false","Tcerg1"
"ENSMUSG00000020516","0.051320823","-0.168697074","-0.38871497","yetfasco-655","Rps6kb1","0.662629746","0.045965173","0.001535152","Regulated","false","Rps6kb1"
"ENSMUSG00000027422","-0.282155351","-0.100419859","0.081315633","yetfasco-655","Rrbp1","0.030815732","0.270037342","0.526256489","Regulated","false","Rrbp1"
"ENSMUSG00000026255","0.08398945","0.15515077","0.22631209","yetfasco-655","Efhd1","0.661050662","0.254247723","0.2397891","Regulated","false","Efhd1"
"ENSMUSG00000030222","-0.316568521","-0.012516537","0.291535447","yetfasco-655","Rerg","0.107288345","0.92745698","0.137387172","Regulated","false","Rerg"
"ENSMUSG00000025332","0.010212726","-0.036106799","-0.082426323","yetfasco-655","Kdm5c","0.909305101","0.569479711","0.359565774","Regulated","false","Kdm5c"
"ENSMUSG00000026923","-0.043731682","-0.059074686","-0.074417689","yetfasco-655","Notch1","0.789759161","0.610788729","0.650223393","Regulated","false","Notch1"
"ENSMUSG00000079259","0.302183209","0.141133749","-0.019915712","yetfasco-655","Trim71","0.247284474","0.443308011","0.938875833","Regulated","false","Trim71"
"ENSMUSG00000035246","0.186389873","0.03973123","-0.106927413","yetfasco-655","Pcyt1b","0.245057734","0.724650556","0.503228069","Regulated","false","Pcyt1b"
"ENSMUSG00000036206","0.114385677","-0.050634533","-0.215654744","yetfasco-655","Sh3bp4","0.555906246","0.712117226","0.268632653","Regulated","false","Sh3bp4"
"ENSMUSG00000056612","0.092870872","0.055783881","0.01869689","yetfasco-655","Ppp1r14b","0.521283423","0.585697354","0.897091166","Regulated","false","Ppp1r14b"
"ENSMUSG00000058571","0.066059542","-0.004163103","-0.074385749","yetfasco-655","Gpc6","0.679630255","0.970619093","0.641982386","Regulated","false","Gpc6"
"ENSMUSG00000028211","-0.165143399","-0.29237037","-0.419597341","yetfasco-655","Trp53inp1","0.37345474","0.028476201","0.026297042","Regulated","false","Trp53inp1"
"ENSMUSG00000039960","0.178251739","-0.105024824","-0.388301387","yetfasco-655","Rhou","0.302157025","0.389272338","0.027011125","Regulated","false","Rhou"
"ENSMUSG00000032330","-0.004222732","0.03360497","0.071432672","yetfasco-655","Cox7a2","0.975701221","0.731878389","0.606782449","Regulated","false","Cox7a2"
"ENSMUSG00000068154","-0.366587423","-0.170903939","0.024779545","yetfasco-655","Insm1","0.166041811","0.35896024","0.924805497","Regulated","false","Insm1"
"ENSMUSG00000034354","0.119165618","-0.055816608","-0.230798834","yetfasco-655","Mtmr3","0.113911592","0.29217006","0.002890938","Regulated","false","Mtmr3"
"ENSMUSG00000017754","-0.063988397","-0.080384482","-0.096780567","yetfasco-655","Pltp","0.730340363","0.540749749","0.602386851","Regulated","false","Pltp"
"ENSMUSG00000066568","-0.081043704","-0.090823201","-0.100602699","yetfasco-655","Lsm14a","0.295996608","0.09997839","0.19564188","Regulated","false","Lsm14a"
"ENSMUSG00000037416","0.018935711","0.004756355","-0.009423001","yetfasco-655","Dmxl1","0.805647942","0.930336512","0.902532434","Regulated","false","Dmxl1"
"ENSMUSG00000027186","0.687998534","0.549456251","0.410913969","yetfasco-655","Elf5","0.085856978","0.053176732","0.301075943","Regulated","false","Elf5"
"ENSMUSG00000027706","0.145387325","0.15128073","0.157174134","yetfasco-655","Sec62","0.023276218","0.001111846","0.01452014","Regulated","false","Sec62"
"ENSMUSG00000020664","0.029429282","0.1330951","0.236760917","yetfasco-655","Dld","0.840498809","0.201061105","0.109185447","Regulated","false","Dld"
"ENSMUSG00000040990","-0.102640894","0.020883227","0.144407347","yetfasco-655","Sh3kbp1","0.362176032","0.792521853","0.201366558","Regulated","false","Sh3kbp1"
"ENSMUSG00000070871","0.143269976","-0.087881735","-0.319033446","yetfasco-655","Ccnyl1","0.404236806","0.46902287","0.066310736","Regulated","false","Ccnyl1"
"ENSMUSG00000034593","-0.30329109","-0.186036844","-0.068782598","yetfasco-655","Myo5a","0.040289273","0.07398665","0.636190978","Regulated","false","Myo5a"
"ENSMUSG00000045071","0.01152494","-0.039325525","-0.09017599","yetfasco-655","E130308A19Rik","0.937760539","0.706478434","0.541845847","Regulated","false","E130308A19Rik"
"ENSMUSG00000039838","0.216614767","0.081372025","-0.053870716","yetfasco-655","Slc45a1","0.009712988","0.16097866","0.508945342","Regulated","false","Slc45a1"
"ENSMUSG00000045038","0.050335733","-0.003694215","-0.057724162","yetfasco-655","Prkce","0.567946872","0.952670323","0.512713267","Regulated","false","Prkce"
"ENSMUSG00000016386","-0.215586742","-0.077723476","0.06013979","yetfasco-655","Mpped2","0.221510561","0.531167496","0.731577666","Regulated","false","Mpped2"
"ENSMUSG00000021192","-0.06870646","-0.004407278","0.059891904","yetfasco-655","Golga5","0.406162892","0.939758225","0.46869601","Regulated","false","Golga5"
"ENSMUSG00000034317","0.011626886","0.053776741","0.095926596","yetfasco-655","Trim59","0.959265331","0.738430274","0.673694405","Regulated","false","Trim59"
"ENSMUSG00000071424","0.076459574","-0.09381749","-0.264094553","yetfasco-655","Grid2","0.633189896","0.408492811","0.102789841","Regulated","false","Grid2"
"ENSMUSG00000032002","-0.055944293","-0.084265346","-0.112586398","yetfasco-655","Dcun1d5","0.472678777","0.128977993","0.151068293","Regulated","false","Dcun1d5"
"ENSMUSG00000037990","0.25531842","0.216211108","0.177103795","yetfasco-655","Sh3rf3","0.16286017","0.09583222","0.330981881","Regulated","false","Sh3rf3"
"ENSMUSG00000032076","0.06930124","0.126382519","0.183463799","yetfasco-655","Cadm1","0.531625598","0.109926924","0.101024585","Regulated","false","Cadm1"
"ENSMUSG00000024457","0.018511899","-0.035275958","-0.089063815","yetfasco-655","Trim26","0.835072847","0.575181837","0.318445805","Regulated","false","Trim26"
"ENSMUSG00000050272","0.088587776","0.098100296","0.107612816","yetfasco-655","Dscam","0.268896593","0.085658038","0.180314821","Regulated","false","Dscam"
"ENSMUSG00000030096","0.099279794","-0.063879601","-0.227038996","yetfasco-655","Slc6a6","0.382967393","0.427012596","0.048965945","Regulated","false","Slc6a6"
"ENSMUSG00000039219","-0.05684358","-0.07908747","-0.101331361","yetfasco-655","Arid4b","0.566769433","0.261589374","0.308647776","Regulated","false","Arid4b"
"ENSMUSG00000072244","-0.05102707","-0.326309319","-0.601591568","yetfasco-655","Trim6","0.919049457","0.359719239","0.233625402","Regulated","false","Trim6"
"ENSMUSG00000029641","-0.605440442","-0.857359663","-1.109278884","yetfasco-655","Rasl11a","0.175464965","0.00796531","0.014724114","Regulated","false","Rasl11a"
"ENSMUSG00000030086","0.095012436","0.137057507","0.179102579","yetfasco-655","Chchd6","0.567207397","0.245156054","0.282469071","Regulated","false","Chchd6"
"ENSMUSG00000029475","0.0564544","-0.07358457","-0.20362354","yetfasco-655","Kdm2b","0.672888548","0.437257509","0.131228804","Regulated","false","Kdm2b"
"ENSMUSG00000092035","-0.365107719","0.068186457","0.501480633","yetfasco-655","Peg10","0.300189026","0.78347899","0.156377699","Regulated","false","Peg10"
"ENSMUSG00000029204","-0.30778105","-0.189761502","-0.071741954","yetfasco-655","Rhoh","0.473576185","0.53183172","0.867058794","Regulated","false","Rhoh"
"ENSMUSG00000022092","0.122186482","-0.045194241","-0.212574965","yetfasco-655","Ppp3cc","0.352771176","0.626005023","0.108511602","Regulated","false","Ppp3cc"
"ENSMUSG00000029125","0.114749724","0.103814631","0.092879539","yetfasco-655","Stx18","0.339375075","0.222688223","0.438731515","Regulated","false","Stx18"
"ENSMUSG00000030123","0.001286191","-0.232542399","-0.46637099","yetfasco-655","Plxnd1","0.994403983","0.076789562","0.013232153","Regulated","false","Plxnd1"
"ENSMUSG00000021866","-0.155124503","-0.249185168","-0.343245834","yetfasco-655","Anxa11","0.592697634","0.226593819","0.238742317","Regulated","false","Anxa11"
"ENSMUSG00000020178","-0.726650027","-0.413309836","-0.099969644","yetfasco-655","Adora2a","0.074331545","0.149231758","0.803523043","Regulated","false","Adora2a"
"ENSMUSG00000041161","0.360869672","-0.011868001","-0.384605674","yetfasco-655","Otud3","0.112625729","0.940550823","0.091324867","Regulated","false","Otud3"
"ENSMUSG00000005503","0.77590339","0.144737025","-0.48642934","yetfasco-655","Evx1","0.076566056","0.63620743","0.263061699","Regulated","false","Evx1"
"ENSMUSG00000030402","0.795504518","0.570485955","0.345467393","yetfasco-655","Ppm1n","0.03936331","0.036748175","0.363937128","Regulated","false","Ppm1n"
"ENSMUSG00000041415","-0.082083916","-0.280528311","-0.478972705","yetfasco-655","Dicer1","0.601688973","0.013842529","0.003295656","Regulated","false","Dicer1"
"ENSMUSG00000016494","-0.020777032","-0.017163357","-0.013549683","yetfasco-655","Cd34","0.937996809","0.927592406","0.95954077","Regulated","false","Cd34"
"ENSMUSG00000020272","-0.081059827","-0.014713673","0.05163248","yetfasco-655","Stk10","0.621409176","0.899022837","0.752942552","Regulated","false","Stk10"
"ENSMUSG00000052949","0.120204774","0.106472591","0.092740408","yetfasco-655","Rnf157","0.225817013","0.130546465","0.34885784","Regulated","false","Rnf157"
"ENSMUSG00000045140","-0.281092229","-0.087857191","0.105377847","yetfasco-655","Pigw","0.110008225","0.476104703","0.54536655","Regulated","false","Pigw"
"ENSMUSG00000031672","0.155371307","0.144067237","0.132763168","yetfasco-655","Got2","0.062997156","0.015802963","0.110741143","Regulated","false","Got2"
"ENSMUSG00000058135","0.015295948","0.024071001","0.032846054","yetfasco-655","Gstm1","0.917966731","0.818730514","0.824988793","Regulated","false","Gstm1"
"ENSMUSG00000000420","0.054417808","0.082150656","0.109883504","yetfasco-655","Galnt1","0.50596148","0.158321208","0.181721783","Regulated","false","Galnt1"
"ENSMUSG00000028647","0.058374601","0.018669277","-0.021036048","yetfasco-655","Mycbp","0.719557417","0.870939005","0.897001719","Regulated","false","Mycbp"
"ENSMUSG00000041895","0.094500187","-0.086186884","-0.266873956","yetfasco-655","Wipi1","0.451094597","0.33182374","0.03626882","Regulated","false","Wipi1"
"ENSMUSG00000046572","-0.010603451","-0.09273666","-0.17486987","yetfasco-655","Zfp518b","0.920230361","0.218411428","0.102461043","Regulated","false","Zfp518b"
"ENSMUSG00000037996","0.233988898","0.100114197","-0.033760505","yetfasco-655","Slc24a2","0.438220054","0.638485424","0.910722831","Regulated","false","Slc24a2"
"ENSMUSG00000021068","-0.480138349","-0.447972895","-0.41580744","yetfasco-655","Nin","0.006470576","4.37435E-4","0.017496013","Regulated","false","Nin"
"ENSMUSG00000048012","0.264400072","0.102273978","-0.059852116","yetfasco-655","Zfp473","0.396789995","0.642268128","0.847451018","Regulated","false","Zfp473"
"ENSMUSG00000032717","1.151206774","0.853478967","0.55575116","yetfasco-655","Mdfi","0.037355069","0.029338869","0.308093239","Regulated","false","Mdfi"
"ENSMUSG00000051675","-0.090916729","-0.018766012","0.053384705","yetfasco-655","Trim32","0.319285984","0.770412967","0.557608714","Regulated","false","Trim32"
"ENSMUSG00000009376","0.191578488","0.336972451","0.482366413","yetfasco-655","Met","0.581189787","0.172815578","0.167714577","Regulated","false","Met"
"ENSMUSG00000023067","-0.182201947","-0.347051295","-0.511900643","yetfasco-655","Cdkn1a","0.664699207","0.245305416","0.225832454","Regulated","false","Cdkn1a"
"ENSMUSG00000002799","-0.043759783","-0.076520277","-0.109280771","yetfasco-655","Jag2","0.747533968","0.427048143","0.42253809","Regulated","false","Jag2"
"ENSMUSG00000029474","-0.033449159","-0.094730595","-0.15601203","yetfasco-655","Rnf34","0.666936977","0.088404678","0.048180795","Regulated","false","Rnf34"
"ENSMUSG00000057156","-0.052423287","-0.134828491","-0.217233696","yetfasco-655","Homez","0.667874893","0.122084375","0.079050061","Regulated","false","Homez"
"ENSMUSG00000002699","0.05403971","0.390245506","0.726451302","yetfasco-655","Lcp2","0.859040097","0.073536939","0.01964696","Regulated","false","Lcp2"
"ENSMUSG00000021094","0.063507823","-0.012892669","-0.089293162","yetfasco-655","Dhrs7","0.659851698","0.899374086","0.536364161","Regulated","false","Dhrs7"
